2018,8,3,10,26,1,30.25,31.25,31.50,32.50,31.50
2018,8,3,10,26,1,30.25,32.25,31.25,32.50,31.75
2018,8,3,10,26,1,30.50,32.00,31.25,32.50,32.25
2018,8,3,10,27,1,30.25,32.00,31.25,32.75,32.00
2018,8,3,10,27,1,30.50,32.25,31.25,32.25,32.50
2018,8,3,10,27,1,30.50,32.25,31.50,32.50,32.00
2018,8,3,10,27,1,30.50,31.50,31.25,32.50,31.75
2018,8,3,10,27,1,30.50,31.75,31.25,32.75,32.00
2018,8,3,10,27,1,30.50,31.50,30.75,32.75,32.00
2018,8,3,10,28,1,30.25,31.50,30.75,32.50,32.25
2018,8,3,10,28,1,30.50,32.00,31.50,32.50,32.00
2018,8,3,10,28,1,30.00,32.00,31.50,32.25,32.00
2018,8,3,10,28,1,30.50,32.00,30.25,32.75,32.00
2018,8,3,10,28,1,30.50,32.00,31.50,32.50,32.00
2018,8,3,10,28,1,30.50,31.00,31.25,32.50,32.00
2018,8,3,10,29,1,30.75,31.50,30.75,32.00,31.75
2018,8,3,10,29,1,30.25,31.50,30.75,32.75,32.25
2018,8,3,10,29,1,30.75,31.75,31.25,32.25,32.00
2018,8,3,10,29,1,30.25,32.00,31.25,32.50,31.50
2018,8,3,10,29,1,30.50,32.00,31.25,32.50,32.25
2018,8,3,10,30,1,30.50,32.00,31.25,32.25,32.00
2018,8,3,10,30,1,30.25,32.25,31.00,32.50,31.50
2018,8,3,10,30,1,30.75,32.00,31.25,33.00,32.00
2018,8,3,10,30,1,30.00,32.25,31.25,32.50,32.25
2018,8,3,10,30,1,30.75,32.00,31.00,32.50,32.25
2018,8,3,10,30,1,30.25,31.25,31.25,32.25,31.75
2018,8,3,10,31,1,30.50,32.00,31.00,32.75,32.25
2018,8,3,10,31,1,30.50,31.75,30.75,32.75,31.75
2018,8,3,10,31,1,30.00,31.50,31.25,32.25,32.25
2018,8,3,10,31,1,30.50,31.50,31.50,32.75,32.00
2018,8,3,10,31,1,30.25,32.00,31.25,32.50,32.00
2018,8,3,10,31,1,30.00,31.75,31.00,32.50,32.00
2018,8,3,10,32,1,30.50,32.00,31.25,32.50,32.00
2018,8,3,10,32,1,30.50,31.50,31.25,32.25,32.00
2018,8,3,10,32,1,30.00,32.00,31.50,32.50,32.25
2018,8,3,10,32,1,30.25,31.75,31.50,32.50,32.00
2018,8,3,10,32,1,30.50,32.25,31.50,32.50,32.00
2018,8,3,10,33,1,30.00,32.00,31.25,32.75,31.75
2018,8,3,10,33,1,30.50,32.00,31.25,32.75,32.25
2018,8,3,10,33,1,30.25,32.25,30.75,32.50,31.50
2018,8,3,10,33,1,30.75,31.75,31.25,32.50,32.00
2018,8,3,10,45,0,30.00,32.00,31.00,32.25,31.75
2018,8,3,11,15,0,30.25,32.00,30.75,32.50,31.75
2018,8,3,11,45,0,30.25,32.00,31.25,32.50,32.50
2018,8,3,12,15,0,29.75,31.75,31.00,32.75,32.50
2018,8,3,12,45,0,30.25,32.00,31.00,32.50,32.25
2018,8,3,13,5,1,28.75,30.50,29.75,30.75,30.75
2018,8,3,13,5,1,30.00,32.25,31.25,32.50,32.25
2018,8,3,13,6,1,30.50,32.25,31.25,32.25,32.25
2018,8,3,13,6,1,30.25,32.00,31.25,32.25,31.75
2018,8,3,13,6,1,30.00,32.25,31.25,33.00,31.75
2018,8,3,13,6,1,30.00,32.00,31.25,32.50,31.50
2018,8,3,13,6,1,30.00,32.25,31.25,32.75,32.25
2018,8,3,13,6,1,30.25,31.50,31.25,32.75,31.75
2018,8,3,13,7,1,29.75,32.25,31.50,32.50,31.50
2018,8,3,13,7,1,30.00,31.75,31.25,32.75,32.00
2018,8,3,13,7,1,30.00,32.25,31.25,32.75,31.75
2018,8,3,13,7,1,30.00,31.75,31.00,32.75,32.00
2018,8,3,13,7,1,30.25,32.25,31.00,32.50,31.50
2018,8,3,13,7,1,29.75,32.25,31.25,32.50,32.00
2018,8,3,13,8,1,30.25,32.00,31.25,32.75,31.50
2018,8,3,13,8,1,30.25,32.25,31.00,33.00,32.25
2018,8,3,13,8,1,30.25,32.00,31.25,32.50,32.00
2018,8,3,13,8,1,30.50,31.75,31.25,32.75,31.75
2018,8,3,13,8,1,30.00,32.00,31.25,33.00,32.00
2018,8,3,13,9,1,29.75,32.00,31.50,32.75,32.00
2018,8,3,13,9,1,30.00,31.75,31.25,32.50,31.50
2018,8,3,13,9,1,30.25,32.25,31.25,33.00,32.00
2018,8,3,13,9,1,29.75,32.00,31.25,33.00,32.25
2018,8,3,13,9,1,30.25,31.75,31.50,32.75,31.50
2018,8,3,13,9,1,30.00,32.50,31.25,32.75,32.00
2018,8,3,13,10,1,30.50,32.25,31.25,32.50,31.50
2018,8,3,13,10,1,30.25,32.00,31.00,32.50,32.25
2018,8,3,13,10,1,30.50,32.00,31.00,32.75,31.75
2018,8,3,13,10,1,30.50,32.00,30.75,32.50,32.00
2018,8,3,13,10,1,30.00,31.50,31.50,33.00,31.25
2018,8,3,13,10,1,30.25,32.25,31.00,33.00,32.25
2018,8,3,13,11,1,29.75,32.00,31.50,33.00,32.25
2018,8,3,13,11,1,30.25,31.75,31.25,33.00,32.25
2018,8,3,13,11,1,30.50,32.50,31.00,33.00,32.00
2018,8,3,13,11,1,30.25,32.25,31.00,33.00,31.75
2018,8,3,13,11,1,30.50,32.25,31.00,32.00,32.25
2018,8,3,13,12,1,30.25,32.00,31.50,32.75,32.00
2018,8,3,13,12,1,30.50,32.25,31.00,32.75,31.75
2018,8,3,13,12,1,30.50,31.50,31.00,33.00,32.00
2018,8,3,13,12,1,30.25,32.50,30.25,32.75,31.75
2018,8,3,13,12,1,30.25,32.00,31.00,32.75,32.00
2018,8,3,13,12,1,30.00,32.25,31.50,32.75,31.75
2018,8,3,13,13,1,30.25,31.75,31.25,32.25,32.25
2018,8,3,13,13,1,30.25,32.25,31.25,32.75,32.25
2018,8,3,13,13,1,30.25,32.25,31.50,32.75,31.75
2018,8,3,13,13,1,29.75,32.00,31.50,32.25,32.00
2018,8,3,13,13,1,30.25,32.25,31.00,32.25,32.00
2018,8,3,13,13,1,30.25,32.50,30.75,32.50,32.00
2018,8,3,13,14,1,30.50,31.75,30.75,32.50,32.25
2018,8,3,13,14,1,30.25,32.25,31.00,32.50,31.75
2018,8,3,13,14,1,30.25,32.25,31.00,32.50,31.75
2018,8,3,13,14,1,30.50,32.25,31.25,32.50,32.25
2018,8,3,13,14,1,30.00,32.00,31.50,33.00,32.25
2018,8,3,13,15,1,30.50,32.50,31.50,32.50,32.25
2018,8,3,13,15,1,30.75,31.75,31.00,32.75,32.25
2018,8,3,13,15,1,30.25,32.50,31.25,32.50,32.00
2018,8,3,13,15,1,30.50,32.00,31.50,32.25,32.25
2018,8,3,13,15,1,30.50,32.25,31.25,32.75,31.75
2018,8,3,13,15,1,30.75,32.50,31.50,32.50,32.25
2018,8,3,13,16,1,30.50,32.25,31.75,32.75,32.50
2018,8,3,13,16,1,30.25,32.25,31.25,32.25,32.50
2018,8,3,13,16,1,30.25,32.25,31.50,32.75,32.50
2018,8,3,13,16,1,30.50,32.25,30.75,32.50,32.25
2018,8,3,13,16,1,30.50,31.75,31.00,33.00,32.50
2018,8,3,13,16,1,30.75,31.50,31.50,32.75,32.25
2018,8,3,13,17,1,30.75,32.50,31.50,33.00,32.25
2018,8,3,13,17,1,30.25,32.25,31.00,32.75,32.25
2018,8,3,13,17,1,30.50,32.50,31.25,33.00,32.00
2018,8,3,13,17,1,30.00,32.00,31.50,33.00,31.75
2018,8,3,13,17,1,30.25,32.75,31.50,33.00,31.75
2018,8,3,13,18,1,30.25,32.00,31.00,32.75,32.50
2018,8,3,13,18,1,30.50,32.50,31.25,33.00,32.50
2018,8,3,13,18,1,29.75,32.50,31.50,32.75,32.00
2018,8,3,13,18,1,30.50,32.50,31.25,33.00,32.25
2018,8,3,13,18,1,30.50,32.50,31.25,33.00,32.00
2018,8,3,13,18,1,30.75,32.25,31.50,33.00,32.25
2018,8,3,13,19,1,30.00,32.50,31.25,33.00,32.00
2018,8,3,13,19,1,30.75,32.50,31.50,32.50,31.25
2018,8,3,13,19,1,30.50,31.75,31.50,33.00,32.50
2018,8,3,13,19,1,30.75,32.50,31.50,33.00,32.50
2018,8,3,13,19,1,30.75,32.00,31.25,33.00,32.50
2018,8,3,13,19,1,30.75,31.75,31.50,33.00,32.00
2018,8,3,13,20,1,30.25,32.50,31.25,33.25,32.00
2018,8,3,13,20,1,30.00,32.50,31.00,33.00,32.50
2018,8,3,13,20,1,30.25,32.50,31.50,33.00,32.25
2018,8,3,13,20,1,30.50,32.50,31.00,32.50,32.25
2018,8,3,13,20,1,30.25,32.50,31.50,33.00,32.25
2018,8,3,13,21,1,30.75,32.50,31.75,33.00,32.50
2018,8,3,13,21,1,30.25,32.50,31.25,33.00,32.25
2018,8,3,13,21,1,30.50,32.50,31.50,33.00,31.75
2018,8,3,13,21,1,30.00,32.50,31.50,32.75,32.50
2018,8,3,13,21,1,30.75,32.50,31.00,32.75,32.50
2018,8,3,13,21,1,30.25,32.25,31.75,32.75,32.50
2018,8,3,13,22,1,30.25,32.75,31.50,33.00,32.50
2018,8,3,13,22,1,30.00,32.00,31.25,33.25,32.50
2018,8,3,13,22,1,30.50,32.25,31.25,33.25,32.00
2018,8,3,13,22,1,30.00,32.00,31.25,33.00,32.50
2018,8,3,13,22,1,30.50,32.50,31.00,33.00,32.00
2018,8,3,13,22,1,30.25,32.50,31.50,33.00,32.25
2018,8,3,13,23,1,30.25,32.25,31.50,32.75,32.50
2018,8,3,13,23,1,30.00,32.50,31.25,33.25,32.50
2018,8,3,13,23,1,30.25,32.00,31.25,33.25,32.50
2018,8,3,13,23,1,30.50,32.25,31.50,33.00,32.50
2018,8,3,13,23,1,30.50,32.25,31.25,33.25,32.50
2018,8,3,13,24,1,30.25,32.25,31.75,33.25,32.50
2018,8,3,13,24,1,30.50,32.25,31.75,32.50,32.00
2018,8,3,13,24,1,30.25,32.75,31.75,32.75,32.25
2018,8,3,13,24,1,30.25,32.50,30.75,33.25,32.00
2018,8,3,13,24,1,30.50,32.50,31.50,32.75,32.50
2018,8,3,13,24,1,30.25,32.75,31.00,33.00,32.50
2018,8,4,13,25,1,30.25,32.25,31.00,33.00,32.50
2018,8,4,13,25,1,30.25,32.50,31.50,33.25,32.00
2018,8,4,13,25,1,30.50,32.25,31.00,33.00,32.50
2018,8,4,13,25,1,30.50,32.25,31.50,32.50,32.00
2018,8,4,13,25,1,30.25,32.50,31.00,33.00,32.25
2018,8,4,13,25,1,30.50,32.25,31.50,33.00,31.75
2018,8,4,13,26,1,29.75,32.00,31.50,33.00,32.25
2018,8,4,13,26,1,30.00,32.25,31.00,33.00,32.00
2018,8,4,13,26,1,30.50,32.00,31.75,33.00,32.25
2018,8,4,13,26,1,30.25,32.50,31.00,33.00,32.00
2018,8,4,13,45,0,30.25,31.75,31.00,32.50,32.25
2018,8,4,14,15,0,30.25,32.00,30.50,32.75,32.25
2018,8,4,14,45,0,30.00,31.75,31.00,32.75,31.75
2018,8,4,15,15,0,30.50,32.50,31.25,33.00,32.00
2018,8,4,15,45,0,30.25,32.25,31.25,33.00,32.50
2018,8,4,16,15,0,26.50,33.00,32.25,33.50,32.75
